업체코드,업체명,업종,현역배정인원,현역편입인원,현역복무인원,보충역배정인원,보충역편입인원,보충역복무인원,채용유무
120161105,에이피테크이십일,기계,0,0,1,1476,0,0,
120011876,(주)경원상사,섬유,0,0,0,320,0,2,
120100018,(주)국제라텍,화학,0,0,0,1501,2,8,
120200615,(유)이룸산업,기계,1,0,0,460,0,0,
120150650,(유)슬렉슨,정보처리,0,0,0,665,0,0,
120100273,(유)한성산기,전기,0,0,1,320,0,2,
120171386,(유)씨앤씨,화학,0,0,1,593,0,0,
120200616,(유)이원마린,기계,0,0,0,460,0,0,
120191110,(주)가람,기계,0,0,0,815,0,0,
120001430,(유)삼학콘크리트,시멘요업,0,0,0,320,0,0,
119960329,(유)현대기공,기계,1,0,2,815,0,1,
120001256,(유)승산,화학,0,0,0,460,2,4,
120012738,(주)KTE,기계,1,1,3,534,0,1,
120171382,(주)가람테크,기계,0,0,0,813,0,1,
119740024,(주)KSS해운-산업,외항화물,0,0,0,534,0,0,
120160910,(자)성창레미콘,시멘요업,0,0,0,0,0,2,
120160890,(주)가야데이터,통신기기,0,0,1,815,0,0,
120180290,(주)가온테크원,철강,0,0,0,1501,0,0,
120060179,(유)한스,시멘요업,0,0,0,0,0,0,
120150134,(유)대호,기계,0,0,2,815,0,5,모집중
120161103,(주) 성진테크,기계,0,0,2,1476,0,3,모집중
120171597,(유)효송그린푸드,수산물가공,0,0,0,320,0,1,
120161243,(주) 세진크랭크,기계,0,0,2,1476,0,0,
120190225,(주)감동란,식음료,0,0,0,813,0,1,
120150266,(주)가스트론,전기,2,2,3,1501,0,0,
120190792,(유)범진금속,기계,0,0,1,815,0,2,
120161255,(주)나인텍,기계,1,0,0,1476,0,1,모집중
120200311,(유)아홉,정보처리,1,0,0,665,0,0,모집중
120140391,(주)강성기어제작소,기계,0,0,1,665,0,0,
120120030,(유)케이테크코리아,철강,0,0,1,460,0,0,
120150811,(유)고려전기,전기,0,0,0,320,0,1,
120200049,(주)가온셀,전기,0,0,0,320,0,0,
120200051,(유)해양전자장비,통신기기,0,0,0,320,0,0,
120190010,(유)동성사,기계,1,0,3,320,1,5,
120190845,(주)가온솔루션,기계,0,0,0,1501,0,0,
120190677,(주)광명테크(경주),기계,0,0,1,1148,0,0,
120090341,(유)비알엠,기계,0,0,0,320,1,1,
119910609,(주)KJ컴텍,전자,0,0,0,1476,0,1,
120171245,(유)고려소재 신평공장,전기,0,0,1,813,0,0,
120190710,(주)YH데이타베이스,정보처리,1,1,1,1148,0,1,
120190011,(유)성원엘리베이터,기계,0,0,1,320,1,3,
120160346,(주) 대덕테크,기계,0,0,2,813,0,0,모집중
120012861,(주)MJ산업,철강,0,0,0,0,0,1,
120090317,(주)G-알켐,전기,1,0,2,460,0,0,모집중
120160036,(주)광성테크,기계,0,0,0,0,0,2,
120180045,(주)노비텍,기계,0,0,1,665,0,0,
120190854,(주)나진,기계,0,0,1,1501,0,2,
120200622,(유)장성테크,기계,1,1,1,460,0,0,
120190869,(주)가람산전,기계,0,0,0,1501,0,0,
120200482,(주)가자,기계,1,0,0,320,0,0,
120110517,(유)성문,기계,1,0,3,460,0,0,
120180137,(주)강산테크,기계,0,0,1,1501,0,0,
120000643,(유)웅진기계,기계,0,0,0,320,0,1,
120170583,(주)노바테크,통신기기,0,0,0,534,0,0,
120171023,(주)넥스컴스,기계,0,0,2,813,1,7,
120190770,(유)케이피알커뮤니케이션,화학,0,0,0,531,0,0,
120120224,(주)광성,섬유,1,0,3,1148,0,2,
120110307,(주)거산,기계,0,0,0,815,0,1,
120160508,(주)금원하이텍,전기,1,1,2,531,0,0,
120191262,(주)남주실업,화학,0,0,1,460,1,1,
120161151,(주) 씨앤디마이크로,통신기기,0,0,1,1476,0,1,
120200966,(주)가야테크,철강,1,0,0,815,0,0,
120171406,(주)다솜테크,철강,0,0,1,813,0,4,
120200941,(유)금화이엔에스,전기,1,0,0,460,1,1,
120200711,(주)거진정공,통신기기,2,0,0,1501,0,0,
120171642,(주)노바프로 부천지점,기계,0,0,2,1476,1,6,
120160808,(주) 주왕산업,통신기기,0,0,0,320,0,0,
120001131,(주)다원,화학,0,0,0,460,0,0,
120080058,(주)니텍스제침,기계,1,1,4,1148,0,1,
120140525,(주)나노테크 북이공장,전자,1,0,2,593,0,0,모집중
120140400,(주)기흥기계,기계,1,1,1,813,0,0,
120200445,(주)강진테크,전기,1,0,0,813,0,0,
120200052,(주)거성푸드,농산물가공,0,0,0,531,0,0,
120190762,(주)다스,기계,0,0,0,1148,0,0,
120180850,(주)금강특장차,기계,1,0,2,1476,0,0,
120170398,(주)거원산업,철강,2,1,2,460,0,1,
120190318,(주)남영기계,기계,0,0,0,1476,0,1,
120200085,(주)가람,시멘요업,0,0,0,1148,0,0,
120100097,(주)고려기연,기계,0,0,3,665,0,0,
120191120,(주)나산전기산업,전기,0,0,1,815,0,0,
120160301,(주)그린폴리머,화학,1,0,3,813,0,2,
120190049,(유)아리울수산,수산물가공,0,0,0,320,0,0,
120160478,(주)경광기업,기계,0,0,0,0,0,1,
120190329,(주)가온유압,기계,0,0,0,1476,0,0,모집중
120050010,(주)다임코,기계,0,0,0,1476,0,2,
120191142,(주)남광디씨텍,철강,2,2,3,815,0,0,
120160441,(주)건양,화학,0,0,0,534,2,2,
120200273,(주)경우시스테크,전자,1,0,0,665,1,1,
120160064,(주)경민에프에이,전기,1,1,2,813,0,1,
120191183,(주)게임스프링,게임S/W,2,1,3,665,1,5,모집중
120001112,(주)그린원일,화학,0,0,0,815,0,5,
120190811,(주)남경테크,기계,1,1,1,815,0,1,
120200777,(주)글로벌디펜스,기계,1,0,0,1501,0,0,모집중
120181012,(주)건화이엔지,철강,0,0,0,1148,0,0,
120070285,(주)글로벌스탠다드테크놀로지,기계,2,2,4,1501,0,0,
120110528,(주)금창,기계,1,0,3,1148,0,0,
120161236,(주)다산정보통신,통신기기,0,0,1,1476,0,1,
120170871,(주)갑진,전기,0,0,1,0,0,0,
120002203,(주)다하미커뮤니케이션즈,정보처리,0,0,0,665,1,5,
120190460,(주)가나씨앤피,화학,0,0,0,1476,0,0,
120070149,(주)금영제너럴,기계,0,0,1,531,1,7,
120070234,(주)거성,기계,2,0,4,813,0,0,
120180143,(주)다스(군포),전자,1,0,2,1501,0,1,
120140155,(주)경서글로텍,기계,1,0,2,1476,1,1,
120180933,(주)글로벌브릿지,통신기기,0,0,2,1476,0,4,
120161215,(주) 동일공사,기계,0,0,0,1476,0,1,
120161207,(주) 삼중,화학,1,1,1,813,0,1,모집중
120171072,(주)기남금속,기계,1,0,3,1148,0,0,
120200015,(주)가나스틸,철강,0,0,0,813,0,1,
120150448,(주)건일이엔지,전기,0,0,0,1501,0,1,
120191131,(주)거명,전자,0,0,1,815,0,1,
120180490,(주)강진산업,기계,0,0,1,320,0,0,
120080351,(유)한독엘리베이터,기계,0,0,0,320,0,2,모집중
120190668,(주)건아정밀,기계,0,0,0,1148,0,0,
120200665,(주)건승테크,기계,1,0,0,1501,0,1,
120200293,(주)나누고,정보처리,1,1,1,665,2,2,
120190611,(주)경원,생활용품,0,0,0,531,0,2,모집중
120070123,(주)갈라랩,게임S/W,0,0,0,1501,0,1,
120170539,(주)가스로드,기계,0,0,2,0,0,0,
120170991,(주)거상,생활용품,0,0,0,531,0,2,
120200888,(주)경동,기계,1,0,0,1148,0,0,
120200865,(주)거빈,화학,0,0,0,1148,1,2,
120180502,(주)대경열처리 진주지점,철강,1,0,0,815,0,2,
120200264,(주)긱블,생활용품,1,0,0,665,0,0,
120190779,(주)경도,기계,0,0,1,815,0,0,
120090335,(유)허니비,식음료,0,0,0,460,0,4,모집중
120100327,(주)나노솔루션,통신기기,0,0,0,460,0,0,모집중
120140331,(주)경남특장차,기계,1,0,1,815,1,1,모집중
119970038,(유)한국특수산업,철강,0,0,1,460,0,1,모집중
120120353,(주)거봉,전자,0,0,4,0,0,0,
120200034,(주)게임베리,정보처리,0,0,0,665,0,0,
120200866,(주)거성피엔피,화학,1,1,1,1148,0,0,
120200149,(주)가영코스메틱,화학,1,0,0,531,2,2,모집중
120190954,(주)다인시스,전자,0,0,1,1501,0,0,
120160303,(주)기륭산업,화학,0,0,4,813,0,0,
120200488,(주)광석,기계,0,0,0,320,0,0,
120180410,(주)가온아이,정보처리,0,0,2,0,0,0,
120200660,(주)다원,식음료,1,0,0,593,0,0,
120140310,(유)대구특수금속,기계,1,1,9,1148,0,8,
120080023,(주)경림에이치티시,화학,0,0,0,815,0,1,
120181037,(주)강동,의료의약,0,0,1,1148,0,1,
120171073,(주)다원넥스트,기계,2,2,2,1148,0,2,
120180242,(주)경원메탈,전자,0,0,2,1501,0,1,
120050202,(주)가유,기계,1,0,4,815,0,0,
120161166,(주) 피아트,전기,0,0,0,1476,0,2,모집중
120110392,(주)가인화장품,화학,0,0,0,1476,2,4,
120110148,(주)개미집소프트,정보처리,0,0,0,665,1,3,
120090325,(주)나라판넬,철강,0,0,1,460,3,7,
119991705,(주)감마누,통신기기,2,2,2,1501,0,1,모집중
119971060,(주)다원정밀,전기,0,0,3,1476,2,9,모집중
120190737,(주)노블금속,철강,0,0,0,1148,0,0,
120011611,(유)신한산업,기계,0,0,1,0,0,1,
120190458,(주)대경브이엔씨,화학,0,0,0,1476,1,4,
119970493,(주)강림정공,기계,0,0,0,534,0,0,
120010976,(주)대경전자,기계,0,0,3,531,0,7,모집중
119970529,(주)나우테크,전자,0,0,1,1148,0,0,
120140094,(주)남경정밀,기계,0,0,3,0,0,0,
119960126,(주)건세고압,기계,0,0,5,815,0,2,
120200442,(주)네오캠,섬유,0,0,0,813,0,0,
120000337,(주)대성나사산업,기계,0,0,0,1148,0,1,
120160191,(주)대석프로토,철강,0,0,1,1501,0,0,
120190434,(주)대마,철강,0,0,0,1476,0,0,
120200642,(주)네오비젼오송지점,기계,1,0,0,593,1,3,모집중
120200479,(주)대명창호남원공장,철강,0,0,0,320,1,0,
120160159,(주)네오디에스,전기,1,1,3,1501,0,1,
120190204,(주)네스랩,통신기기,0,0,1,813,1,2,
120140446,(주)대성씨앤씨,화학,0,0,1,1476,1,5,
120200911,(주)네트워크코리아,전기,1,1,1,1148,0,0,
120130600,(주)네오플램,생활용품,0,0,0,110,0,0,
120171093,(주)대성정밀,기계,0,0,2,1148,0,2,
120130822,(주)네온테크,기계,0,0,0,1501,0,1,
120190592,(주)대성엔지니어링(구미),기계,0,0,0,1148,0,0,
120160844,(주)남양테크[창원],기계,0,0,1,815,0,1,
120120082,(주)대명아이티,기계,0,0,0,1501,0,4,
120191314,(주)대성테크울산,철강,0,0,0,534,0,3,
120180491,(주)네오테크,전자,1,1,3,815,1,7,
120200574,(주)대민하이테크,기계,2,0,0,1476,0,0,
120180995,(주)대명전선,전기,1,0,1,1148,1,5,
120180292,(주)네비웍스,정보처리,1,0,4,1501,0,1,
120180775,(주)네트워크전자,전자,0,0,2,665,0,0,
120150238,(주)대명엘리베이터,기계,0,0,0,460,0,0,
120120050,(주)네오비젼,의료의약,0,0,0,110,0,0,
120190308,(주)대성테크,기계,0,0,1,1476,0,0,
120002192,(주)넷블루,정보처리,0,0,0,1148,0,3,모집중
120180499,(주)네이처택,식음료,0,0,0,593,0,0,
120190835,(주)대성에이치티,기계,0,0,1,1501,0,0,
120171602,(주)나투젠,의료의약,1,0,0,1476,0,1,
120181032,(주)대성테크,화학,0,0,2,1148,0,0,
120180138,(주)대성이노텍,철강,0,0,0,1501,0,0,
120190525,(주)대성정공,기계,0,0,0,531,0,1,
120080355,(주)남광이엔씨,철강,0,0,2,320,1,3,
120171089,(주)네오테크,전기,0,0,0,813,0,0,
120020500,(주)대명엘리베이터,기계,0,0,0,534,1,1,
120001633,(주)대성G3,생활용품,0,0,2,0,0,0,
120170404,(주)네온포토닉스,통신기기,1,0,1,460,2,9,
120180430,(주)네오바이오텍,의료의약,0,0,3,665,0,0,
120000327,(주)대명ENG,기계,0,0,1,1148,0,1,
120070239,(주)대상이엔지,기계,1,0,1,813,0,0,
120150868,(주)대성엔지니어링,기계,1,1,4,1148,0,2,
119991008,(주)대성테크,화학,1,1,4,534,0,14,
120180041,(주)대상,화학,0,0,0,0,0,1,
120012147,(주)네오콤,전자,0,0,0,1476,0,1,
120170951,(주)대성비앤에이치,철강,0,0,1,0,0,0,
120020160,(주)남양키친플라워,전기,0,0,0,1476,0,2,
120171080,(주)대성레미콘,시멘요업,0,0,1,813,0,0,
120050042,(주)대성엔지니어링,전자,0,0,0,1501,0,0,
120120395,(주)대명티에스,기계,2,2,3,534,0,0,
120090219,(주)네오퍼스,생활용품,0,0,1,531,0,0,
120180474,(주)네오테크,기계,0,0,1,1148,0,1,
120190748,(주)경성화인켐,화학,0,0,1,1148,0,0,
120150108,(주)대성종합열처리,철강,2,1,2,815,0,0,
120180932,(주)대성엔텍,철강,0,0,0,1476,0,0,
120010150,(주)늘푸른,식음료,0,0,4,1501,1,4,
120160532,(주)대신전자기술,통신기기,0,0,1,665,0,1,
120020376,(주)대성하이텍,기계,2,2,3,1148,0,0,
120180566,(주)대신에프에스,식음료,0,0,0,320,0,7,모집중
120000342,(주)대송,기계,0,0,0,593,2,2,모집중
120150369,(주)뉴텍,기계,1,0,1,460,0,0,
120140322,(주)네오텍,기계,0,0,0,815,0,0,
120100387,(주)뉴텍,기계,0,0,1,320,1,2,
119991009,(주)대세기업,화학,0,0,0,1148,2,4,
120180525,(주)넥시스,생활용품,1,0,2,1148,1,1,
120130314,(주)누마스타,기계,0,0,1,1501,0,0,
120171252,(주)넥스플러스,전자,0,0,0,813,0,0,
120200929,(주)대신테크,철강,0,0,0,460,0,0,
120160373,(주)녹채원,수산물가공,0,0,0,534,0,2,
119940053,(주)뉴올,기계,0,0,1,0,0,0,
120191210,(주)뉴원이앤씨,기계,0,0,1,460,0,0,
120090157,(주)넥스파시스템,기계,0,0,5,0,0,1,
120080360,(주)넷스루,정보처리,0,0,1,665,0,0,
120180222,(주)대승창호시스템,철강,0,0,1,1501,0,0,
120140366,(주)대성테크윈,기계,0,0,1,815,1,2,
120080288,(주)누리텍코리아,화학,0,0,0,1501,0,2,
120170986,(주)대성하이테크,기계,0,0,0,813,0,1,
120150552,(주)대아펌프,기계,1,1,2,1501,0,0,
119910601,(주)고려공산,전자,0,0,0,1476,1,3,
120190976,(주)가비아씨엔에스,정보처리,0,0,1,1501,0,0,
120171189,(주)건우금속,철강,0,0,0,1148,0,0,
120200610,(주)다이나모테크,전자,1,0,0,1476,0,0,
120110299,(주)대건테크,기계,0,0,3,0,0,3,
120190782,(주)다스코,기계,0,0,1,534,0,0,
120090293,(주)다움,식음료,0,0,0,815,0,4,
120190879,(주)다온시스,기계,0,0,1,1501,0,0,
120191137,(주)다올플라즈마,철강,0,0,1,815,0,1,
120161289,(주)대은계전,전기,1,0,1,25,0,0,
120190474,(주)대은,전기,1,0,1,25,0,0,
120180869,(주)대원테크놀로지,전기,2,2,3,1476,0,0,
120200113,(주)대원실업사,섬유,0,0,0,1501,0,1,
120150470,(주)대우루컴즈,전자,2,0,2,1501,0,1,
120200984,(주)대우경금속창녕공장,기계,2,2,2,815,1,1,
120110264,(주)대우가구,생활용품,1,0,1,593,0,2,
120161160,(주) 아워서킷,전자,0,0,1,1476,0,0,
120140466,(주)경은기전,전기,0,0,3,534,0,0,
120190423,(주)다미정밀,철강,0,0,0,1476,0,0,
120130765,(주)고려이노테크,전기,0,0,1,815,0,1,모집중
119990224,(주)고려호이스트,기계,3,3,11,1476,0,0,
119910629,(주)대성하이테크전자,전자,0,0,0,665,0,0,
120200864,(주)골드테크,화학,0,0,0,1148,0,0,모집중
120200868,(주)경화창호산업,화학,1,0,0,1148,0,0,
120020201,(주)뉴아세아조인트,철강,0,0,1,1501,2,9,
120170773,(주)가보테크,전기,1,1,3,1501,0,0,
120160198,(주)경일산업,화학,0,0,0,1501,0,2,
120110436,(주)광림정공,전자,0,0,0,1148,0,1,모집중
120190309,(주)건우정공,기계,0,0,0,1476,0,0,
120170629,(주)대영파워펌프,기계,1,1,5,1501,0,1,
120191148,(주)대양정밀,철강,1,1,1,815,0,0,
120100136,(주)경동산기,기계,0,0,1,1148,0,0,
120200795,(주)고려이엠씨,전기,1,0,0,1501,0,0,
120200584,(주)경인엠제이시스템,전기,2,0,0,1476,0,0,
120140363,(주)경성하이테크,전기,0,0,0,815,0,0,
120171195,(주)고아정공경주공장,철강,1,0,3,1148,0,0,
120160817,(주)뉴젠팜,의료의약,0,0,1,320,0,1,
120160262,(주)니코메디칼,의료의약,0,0,1,1501,3,12,
120160113,(주)골드밴,기계,2,2,2,1501,0,1,
120090002,(주)광림마린테크,기계,1,1,2,534,0,3,
120150983,(주)건우디피솔,섬유,0,0,0,1148,0,0,
120011403,(주)녹원,기계,1,1,3,815,1,2,
120161145,(주)광명전기,전기,1,1,4,1476,0,2,
120171535,(주)대성텔레콤,통신기기,0,0,0,665,0,3,
119990278,(주)대신냉방,기계,0,0,1,320,0,3,
120070071,(주)대양정기,기계,0,0,0,815,0,4,모집중
120110295,(주)대양기술,기계,1,0,0,1501,0,0,
120150082,(주)경일지엠씨,기계,1,0,3,815,0,1,모집중
120191147,(주)경현,철강,0,0,0,815,0,0,
120020355,(주)경원전자,통신기기,0,0,0,1148,1,1,
120200355,(주)건우테크,전기,1,0,0,534,0,0,
120070224,(유)원진알미늄,철강,0,0,0,320,0,3,
119980525,(주)대성포장산업,화학,0,0,0,460,1,2,
120011875,(주)경동,섬유,0,0,0,460,0,0,
120140566,(주)대양포장,화학,0,0,0,1148,0,3,
119990209,(주)경동피.오.에이,기계,1,0,1,1476,0,0,
120150615,(주) 드라마앤컴퍼니,정보처리,0,0,2,665,1,2,
120150882,(주)고려특수금속,기계,0,0,2,1476,0,0,
119910161,(주)다다,기계,0,0,2,1476,0,6,
120200422,(주)고산테크,기계,1,1,1,813,0,0,
120170397,(주)가온코리아,기계,0,0,1,460,0,0,
120060110,(주)대영에스텍,민영방산,1,0,1,1501,0,0,
120161113,(주)대영엠텍,철강,1,0,2,1476,0,0,
120110417,(주)광덕에이앤티,화학,0,0,1,1476,0,0,
120180528,(주)공담,생활용품,1,0,2,1148,0,0,
120190800,(주)경일에프비,기계,1,0,1,815,0,0,모집중
120160515,(주) 세종기전,전자,0,0,0,320,1,1,
120150354,(주)과학기술분석센타,기계,0,0,1,813,0,1,
120110376,(주)광명이엔지,철강,0,0,0,0,0,0,
120191000,(주)고려에스티,철강,2,2,4,1501,0,1,
120130809,(주)고비,화학,2,2,3,813,0,0,
119970645,(주)고려씨앤에프,화학,0,0,0,593,0,1,
120170935,(주)경남엔지니어링,기계,0,0,0,534,0,0,
119930089,(주)대연,기계,1,1,4,813,1,1,
120130720,(주)다산,기계,1,1,7,813,0,1,모집중
120181031,(주)다담,화학,1,1,2,1148,0,3,
120110272,(주)나래에프에이씨,전기,0,0,1,815,2,2,
120160396,(주)대영하이켐,화학,1,1,2,815,0,0,
120160330,(주)대영프로파일,철강,0,0,1,813,0,2,
120010961,(주)고려도장기산업,기계,0,0,0,0,0,1,
120070370,(주)넥스텍,철강,0,0,0,1501,0,5,
120150028,(주)대영전장시스템,전기,0,0,2,815,0,1,
120012035,(주)대양,전기,0,0,0,531,0,0,
120191264,(주)경희광주공장,화학,0,0,0,460,0,0,
120200270,(주)다래파크텍,전기,1,1,1,665,0,0,
120160706,(주)경성에스앤지,철강,0,0,0,1148,0,1,모집중
120120144,(주)경인기계,기계,1,0,3,1476,0,0,
120190586,(주)골드레벤,화학,0,0,0,593,0,0,
120160759,(주)대양스치로폴,화학,0,0,0,320,0,0,
120200446,(주)광명통신,전기,1,1,1,813,0,0,
120160741,(주)고령기와,시멘요업,1,0,0,1148,0,0,
120190432,(주)다보스티엔지,철강,0,0,0,1476,0,0,
120160593,(주)광명테크,기계,0,0,1,1148,0,0,
120200508,(주)대열보일러,철강,0,0,0,1476,0,0,
120012825,(주)경우(시미동),전자,0,0,0,1148,0,0,
120011959,(주)경은[김해],시멘요업,0,0,0,815,0,2,모집중
119971045,(주)나래식품,농산물가공,0,0,0,460,0,1,
120110215,(주)광성정밀,기계,0,0,1,0,0,2,
120120115,(주)대영초음파,기계,0,0,0,1476,0,0,
120000271,(주)경한코리아,기계,2,2,8,815,0,0,
119970001,(주)강남,민영방산,0,0,0,534,0,0,
119950138,(주)경성정기,기계,0,0,0,534,0,2,
119980387,(주)광성계측기,전자,1,0,4,534,1,12,
120191296,(주)광산,기계,1,1,2,534,0,0,
120160923,(주)광동,화학,0,0,2,815,0,3,모집중
120180435,(주)건화정공,기계,0,0,0,1148,0,0,
119990226,(주)공진기공,기계,0,0,0,665,1,1,
120090179,(주)고원금속,기계,0,0,5,0,0,3,
120180688,(주)광성금속,철강,0,0,1,813,0,1,
119940340,(주)낫소골프,생활용품,2,0,0,593,5,21,모집중
120040418,(주)다윈프릭션,민영방산,1,0,2,1476,1,2,
120191042,(주)다인디앤씨,화학,0,0,1,1501,0,0,
120130644,(주)단해,철강,0,0,1,593,0,1,
119930080,(주)대금지오웰,기계,0,0,1,1476,0,1,
120200024,(주)대금지오웰음성공장,기계,0,0,0,593,0,0,
119910214,(주)대구정밀,기계,0,0,0,1148,1,2,
120171149,(주)대교,기계,0,0,1,1148,0,0,
120160131,(주)대광정밀,기계,0,0,1,1501,0,0,
120170568,(주)대공,철강,0,0,2,534,0,0,
120170946,(주)대균,전자,1,0,2,815,1,5,모집중
120160704,(주)대교종합철강,철강,0,0,3,1148,0,0,
120200135,(주)대광지앤엠,기계,0,0,0,1148,1,1,
120200878,(주)대진기계,기계,0,0,0,0,0,0,
120120383,(주)대지,기계,0,0,0,593,0,0,
120120545,(주)대정,기계,0,0,0,320,2,4,모집중
120140201,(주)대일휀스안산공장,생활용품,0,0,3,1476,0,0,
120170825,(주)대일시스템,기계,0,0,2,1501,0,0,
120100085,(주)대인,철강,0,0,0,320,1,1,모집중
120012708,(주)대용,기계,0,0,0,320,0,0,모집중
120140154,(주)다원체어스,생활용품,0,0,1,531,1,8,
120181020,(주)대우경금속,철강,0,0,1,1148,0,2,
120090229,(주)다쓰테크2공장,전기,2,1,4,593,0,0,
120160331,(주)대원단조,철강,0,0,0,813,0,0,모집중
120001913,(주)대경바스컴,통신기기,0,0,1,531,0,3,
120171226,(주)대웅에프엔티,섬유,1,0,2,1148,1,3,
120120263,(주)다이아벨,통신기기,0,0,0,1501,2,3,
119970026,(주)달성,철강,1,1,5,460,0,1,
120070009,(주)달마전자,전자,0,0,0,460,0,2,
120180790,(주)다이아덴트,의료의약,0,0,0,593,2,3,
120180537,(주)대영합섬,섬유,0,0,0,1148,0,1,
120140336,(주)다오요트,기계,0,0,0,815,0,0,
120000348,(주)대오정공,기계,1,0,2,593,0,0,
120171174,(주)대오정밀,기계,2,1,3,1148,2,6,
120190627,(주)단감소프트,정보처리,1,0,0,665,1,4,
120130153,(주)대웅에스앤티,철강,0,0,5,460,0,1,
120200915,(주)다원코리아,전기,1,0,0,1148,0,0,
120171651,(주)대원산업,생활용품,0,0,0,1476,0,1,
120171358,(주)답스,통신기기,1,1,1,813,0,0,
119980392,(주)남전사,전자,1,0,1,815,2,4,
120160658,(주)대동에스엠,기계,0,0,0,1148,0,4,
120161196,(주)대륜엘리스,기계,0,0,0,0,0,1,
120110348,(주)대동전자,전자,0,0,3,0,0,1,
120190471,(주)대륜엔지니어링,전기,2,0,1,25,1,2,
120180567,(주)대찬테크,전자,1,1,2,593,0,0,
120140509,(주)광진정밀,기계,1,1,4,1148,0,0,
120171783,(주)그로피아,화학,0,0,2,1476,0,2,
120180038,(주)국일,화학,0,0,0,460,1,1,모집중
120180452,(주)국제단조,기계,1,1,1,1148,0,0,
120160801,(주)광스틸,철강,0,0,0,593,0,1,
120150101,(주)광성식품,식음료,0,0,0,815,1,8,
120150710,(주)광성텍,화학,0,0,0,593,0,0,
120161146,(주)그린레이져,철강,0,0,0,1476,0,1,
120170662,(주)국일,생활용품,0,0,3,1501,0,0,
120171362,(주)구름네트웍스,정보처리,0,0,1,665,0,0,
120200116,(주)구름,정보처리,0,0,0,1501,0,0,
119920056,(주)광신아이앤피,기계,0,0,4,815,5,11,
120170405,(주)대진,기계,0,0,0,460,0,1,
119920405,(주)국영지앤엠,시멘요업,0,0,0,813,0,2,모집중
120080198,(주)대일,기계,2,2,5,534,0,0,
120120552,(주)대일정공,기계,0,0,2,320,4,5,
120120071,(주)국광플랜,생활용품,0,0,2,1501,0,0,
120171187,(주)대일산업,철강,2,0,2,1148,4,12,모집중
120191031,(주)대진시스템,통신기기,0,0,1,1501,0,0,
120171564,(주)단정바이오,화학,1,1,3,110,0,0,
120200916,(주)구미텍,전자,1,0,0,1148,0,1,
120110442,(주)다이나톤,전자,2,1,4,1148,0,4,
120171676,(주)대진브로아,기계,0,0,1,1476,0,1,
120150370,(주)대정,화학,0,0,2,460,1,6,모집중
120080145,(주)대정테크윈,전자,0,0,0,1501,1,2,
120000048,(주)대일엔지니어링,철강,0,0,1,1501,2,6,모집중
120200873,(주)금성지앤씨,기계,0,0,0,1148,0,0,모집중
120170934,(주)금혜사,기계,1,0,2,815,0,0,모집중
120110378,(주)대일씨에프티,전자,0,0,0,1501,0,3,
120200666,(주)대진기계,기계,1,0,0,1148,0,1,
120120052,(주)굿플,의료의약,1,1,7,110,1,3,
119911214,(주)국보싸이언스,의료의약,0,0,0,593,1,4,
120200632,(주)국민피앤텍,화학,1,1,1,593,1,1,
120191245,(주)금호전력,전기,0,0,0,460,0,0,
120160185,(주)금성열처리,철강,2,0,2,1501,0,2,
120170925,(주)금산산기,기계,0,0,0,815,1,3,
120171168,(주)구비테크,전자,1,0,4,1148,0,0,
120110160,(주)광진화학,화학,0,0,0,1476,0,0,
120200472,(주)광일에너지,철강,1,0,0,320,0,0,
120000296,(주)금아금속,기계,1,0,1,815,1,7,
120140075,(주)굿맨,기계,1,0,1,1501,0,0,
120180633,(주)그리드원,정보처리,1,1,1,665,1,2,
120180021,(주)국탑이엔지,기계,0,0,0,460,0,0,
120140147,(주)광성기공,기계,0,0,0,1476,0,1,
120130218,(주)규원테크,전기,1,1,2,1148,0,0,
120180820,(주)글로벌로보틱스,기계,0,0,1,1476,0,0,
120190571,(주)그렙,정보처리,1,1,1,665,3,3,
120160627,(주)금오몰드,기계,1,1,1,1148,0,2,
120120250,(주)구츠,기계,0,0,4,531,0,0,
120190352,(주)광신기어,기계,0,0,0,1476,3,4,
119920058,(주)극동,기계,0,0,2,534,1,9,
120160758,(주)그린시스템,화학,1,0,1,320,2,3,
120190025,(주)규화산업,기계,0,0,2,320,0,1,
120190168,(주)금강파워텍,전기,0,0,1,813,0,0,
120160116,(주)그랜드벨,기계,0,0,0,1501,1,2,
120150935,(주)광진금속,철강,1,0,2,1148,0,2,
120070038,(주)그린광학,기계,1,0,4,593,0,0,
120140421,(주)군장조선,기계,1,0,1,813,0,0,
120180486,(주)국도특장,기계,0,0,4,320,0,1,
120130766,(주)구구,전기,0,0,2,815,0,0,모집중
120190371,(주)구수중전기,전기,0,0,1,1476,0,1,
120170399,(주)광주프리텍,기계,1,1,2,460,0,0,
120120463,(주)광현,기계,0,0,0,813,0,1,
120170815,(주)글로벌시스템즈,기계,0,0,0,1501,0,0,
120200042,(주)그린자이언트,통신기기,0,0,0,665,0,0,
120191033,(주)다나와컴퓨터,통신기기,1,0,1,1501,0,0,
120180369,(주)글로브포인트,정보처리,0,0,2,531,0,0,
120150487,(주)금상엔지니어링,화학,1,0,2,1501,2,4,모집중
120180547,(주)극동테크,기계,0,0,1,320,0,1,
120070422,(주)금호글로벌,철강,1,0,2,1476,0,0,
120150217,(주)금경라이팅,전기,2,1,4,534,0,0,
120200144,(주)광운기업,철강,1,0,0,531,0,0,모집중
